round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,obj_name,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,clip_scoreA,clip_scoreB,clip_margin,clip_winner,clip_match,vlm_margin,vlm_sign,dino_sign,clip_sign,judge_tag,t2i_dir,model_label
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,42.0,88.0,1,0.84,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5753350853919983,0.6662079691886902,-0.0908728837966919,1,1,0.6284253597259521,0.7738901972770691,-0.14546483755111694,1,1,-46.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,68.0,92.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6859086751937866,0.704399824142456,-0.018491148948669434,1,1,0.805469274520874,0.7324651479721069,0.07300412654876709,0,0,-24.0,-1.0,-1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,100.0,0.0,0,,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6672497987747192,0.668000340461731,-0.0007505416870117188,1,0,0.7282519936561584,0.673962414264679,0.05428957939147949,0,1,100.0,1.0,-1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,64.0,82.0,1,0.65,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5758464336395264,0.6733099222183228,-0.09746348857879639,1,1,0.6315394639968872,0.7734284400939941,-0.14188897609710693,1,1,-18.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,72.0,88.0,1,0.77,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5294530987739563,0.7261403799057007,-0.19668728113174438,1,1,0.7431407570838928,0.7718870043754578,-0.02874624729156494,1,1,-16.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,40.0,92.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5591704249382019,0.6253336668014526,-0.06616324186325073,1,1,0.7822707891464233,0.7993748188018799,-0.017104029655456543,1,1,-52.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,100.0,0.0,0,,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6627786159515381,0.6833419799804688,-0.020563364028930664,1,0,0.8098076581954956,0.7570022940635681,0.05280536413192749,0,1,100.0,1.0,-1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,40.0,92.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.42743104696273804,0.5740194320678711,-0.14658838510513306,1,1,0.615669846534729,0.6598914265632629,-0.044221580028533936,1,1,-52.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,0.0,100.0,1,,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5978788137435913,0.5870623588562012,0.010816454887390137,0,0,0.6791702508926392,0.7456178665161133,-0.06644761562347412,1,1,-100.0,-1.0,1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,60.0,92.0,1,0.84,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6251496076583862,0.6386940479278564,-0.013544440269470215,1,1,0.7135264873504639,0.7526848316192627,-0.03915834426879883,1,1,-32.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,70.0,20.0,0,0.55,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6613079309463501,0.48150405287742615,0.17980387806892395,0,1,0.7142161130905151,0.6465739011764526,0.0676422119140625,0,1,50.0,1.0,1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,86.0,78.0,0,0.68,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6541508436203003,0.6059393882751465,0.04821145534515381,0,1,0.7920835614204407,0.7970267534255981,-0.004943192005157471,1,0,8.0,1.0,1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,65.0,92.0,1,0.82,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.7119708061218262,0.6544619798660278,0.05750882625579834,0,0,0.777641773223877,0.826269268989563,-0.048627495765686035,1,1,-27.0,-1.0,1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,78.0,62.0,0,0.66,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6327102780342102,0.6189030408859253,0.013807237148284912,0,1,0.6955576539039612,0.7960877418518066,-0.10053008794784546,1,0,16.0,1.0,1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,68.0,92.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5175801515579224,0.5088165998458862,0.008763551712036133,0,0,0.6604861617088318,0.7151718139648438,-0.05468565225601196,1,1,-24.0,-1.0,1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,70.0,92.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5360300540924072,0.4907401502132416,0.04528990387916565,0,0,0.7926380038261414,0.7751640677452087,0.017473936080932617,0,0,-22.0,-1.0,1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,72.0,88.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.572339653968811,0.5839213728904724,-0.011581718921661377,1,1,0.7756396532058716,0.7570168375968933,0.01862281560897827,0,0,-16.0,-1.0,-1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,65.0,82.0,1,0.64,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5502804517745972,0.6439952254295349,-0.09371477365493774,1,1,0.7043071389198303,0.8331488370895386,-0.12884169816970825,1,1,-17.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,62.0,88.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6310967206954956,0.6148837208747864,0.01621299982070923,0,0,0.6899141073226929,0.7145205736160278,-0.02460646629333496,1,1,-26.0,-1.0,1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,64.0,78.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5329552292823792,0.687406063079834,-0.15445083379745483,1,1,0.7182406783103943,0.813448429107666,-0.09520775079727173,1,1,-14.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,100.0,0.0,0,,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5148279666900635,0.5501153469085693,-0.03528738021850586,1,0,0.7168835997581482,0.7886478900909424,-0.07176429033279419,1,0,100.0,1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,65.0,85.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5945832133293152,0.6674512624740601,-0.07286804914474487,1,1,0.74876868724823,0.8494783639907837,-0.10070967674255371,1,1,-20.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,86.0,74.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6424798965454102,0.5872631072998047,0.05521678924560547,0,1,0.8129073977470398,0.7920550107955933,0.020852386951446533,0,1,12.0,1.0,1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,60.0,92.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5659675598144531,0.6700533628463745,-0.10408580303192139,1,1,0.7684711217880249,0.7400143146514893,0.028456807136535645,0,0,-32.0,-1.0,-1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,70.0,92.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5230152606964111,0.6240415573120117,-0.10102629661560059,1,1,0.7982931137084961,0.8388770818710327,-0.04058396816253662,1,1,-22.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,92.0,85.0,0,0.63,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6226816177368164,0.6581821441650391,-0.035500526428222656,1,0,0.7489011287689209,0.8126813173294067,-0.06378018856048584,1,0,7.0,1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,90.0,60.0,0,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5606468319892883,0.48443639278411865,0.07621043920516968,0,1,0.7803897857666016,0.7608497142791748,0.019540071487426758,0,1,30.0,1.0,1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,60.0,82.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.578183650970459,0.6518788933753967,-0.07369524240493774,1,1,0.82280033826828,0.8712764382362366,-0.04847609996795654,1,1,-22.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,72.0,90.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.610087513923645,0.5935240983963013,0.01656341552734375,0,0,0.7886921167373657,0.8081701993942261,-0.01947808265686035,1,1,-18.0,-1.0,1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,0.0,100.0,1,,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5021206140518188,0.5548957586288452,-0.05277514457702637,1,1,0.7260783314704895,0.8040005564689636,-0.07792222499847412,1,1,-100.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,82.0,64.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5824591517448425,0.6389795541763306,-0.05652040243148804,1,0,0.6385505199432373,0.7289944887161255,-0.09044396877288818,1,0,18.0,1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,82.0,60.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6975123882293701,0.642789900302887,0.054722487926483154,0,1,0.7560100555419922,0.8322990536689758,-0.07628899812698364,1,0,22.0,1.0,1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,68.0,84.0,1,0.66,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5883856415748596,0.6145771741867065,-0.026191532611846924,1,1,0.8068969249725342,0.8232617378234863,-0.01636481285095215,1,1,-16.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,62.0,86.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5010132193565369,0.48338600993156433,0.017627209424972534,0,0,0.7294310927391052,0.709184467792511,0.02024662494659424,0,0,-24.0,-1.0,1.0,1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,78.0,92.0,1,0.82,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5592480301856995,0.590424656867981,-0.031176626682281494,1,1,0.7159289121627808,0.7435247302055359,-0.027595818042755127,1,1,-14.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,70.0,92.0,1,0.75,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5411020517349243,0.6407877802848816,-0.09968572854995728,1,1,0.6762571930885315,0.7369690537452698,-0.06071186065673828,1,1,-22.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,65.0,88.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.6218515634536743,0.682597279548645,-0.0607457160949707,1,1,0.7210337519645691,0.7975882291793823,-0.07655447721481323,1,1,-23.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,68.0,92.0,1,0.74,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5626852512359619,0.6272291541099548,-0.06454390287399292,1,1,0.6592953205108643,0.8297114968299866,-0.17041617631912231,1,1,-24.0,-1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,82.0,70.0,0,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5204511880874634,0.6452538967132568,-0.12480270862579346,1,0,0.6992758512496948,0.7504100799560547,-0.05113422870635986,1,0,12.0,1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,82.0,76.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_0_0,0.5657653212547302,0.6359397768974304,-0.0701744556427002,1,0,0.6406188607215881,0.7870400547981262,-0.14642119407653809,1,0,6.0,1.0,-1.0,-1.0,gpt_5_nano,gemini_duel,Gemini-duel
