round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,obj_name,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,clip_scoreA,clip_scoreB,clip_margin,clip_winner,clip_match,vlm_margin,vlm_sign,dino_sign,clip_sign,judge_tag,t2i_dir,model_label
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,6.0,9.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5478141903877258,0.5983204245567322,-0.05050623416900635,1,1,0.6928752660751343,0.7161199450492859,-0.02324467897415161,1,1,-3.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,8.5,6.0,0,0.82,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6279197335243225,0.6214205622673035,0.006499171257019043,0,1,0.6650605797767639,0.7043133974075317,-0.03925281763076782,1,0,2.5,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,0.82,0.6,0,0.74,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5622570514678955,0.5794302225112915,-0.017173171043395996,1,0,0.6687556505203247,0.7166553735733032,-0.047899723052978516,1,0,0.21999999999999997,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,6.0,9.0,1,0.85,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5862028002738953,0.4910441040992737,0.09515869617462158,0,0,0.6333901882171631,0.6717922687530518,-0.03840208053588867,1,1,-3.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,8.5,5.9,0,0.82,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5342147946357727,0.5139119625091553,0.02030283212661743,0,1,0.6997455954551697,0.7556025981903076,-0.05585700273513794,1,0,2.5999999999999996,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,8.5,6.2,0,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5723546743392944,0.5765337944030762,-0.004179120063781738,1,0,0.6750336289405823,0.7161176800727844,-0.04108405113220215,1,0,2.3,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,6.0,7.3,1,0.68,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.45485830307006836,0.6317341327667236,-0.17687582969665527,1,1,0.7128686308860779,0.7094355225563049,0.0034331083297729492,0,0,-1.2999999999999998,-1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,9.0,4.5,0,0.86,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5346349477767944,0.5806300044059753,-0.04599505662918091,1,0,0.7062795162200928,0.6999027132987976,0.006376802921295166,0,1,4.5,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,6.5,8.0,1,0.65,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5926787257194519,0.5963529348373413,-0.0036742091178894043,1,1,0.6529970169067383,0.7288464307785034,-0.07584941387176514,1,1,-1.5,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,6.0,8.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5103960037231445,0.5993748903274536,-0.08897888660430908,1,1,0.6973419189453125,0.6950668692588806,0.0022750496864318848,0,0,-2.0,-1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,8.0,6.0,0,0.68,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5478141903877258,0.5983204245567322,-0.05050623416900635,1,0,0.6928752660751343,0.7161199450492859,-0.02324467897415161,1,0,2.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,8.5,7.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6279197335243225,0.6214205622673035,0.006499171257019043,0,1,0.6650605797767639,0.7043133974075317,-0.03925281763076782,1,0,1.5,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,8.0,4.0,0,0.75,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5622570514678955,0.5794302225112915,-0.017173171043395996,1,0,0.6687556505203247,0.7166553735733032,-0.047899723052978516,1,0,4.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,5.0,9.0,1,0.82,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5862028002738953,0.4910441040992737,0.09515869617462158,0,0,0.6333901882171631,0.6717922687530518,-0.03840208053588867,1,1,-4.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,6.0,9.0,1,0.76,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5342147946357727,0.5139119625091553,0.02030283212661743,0,0,0.6997455954551697,0.7556025981903076,-0.05585700273513794,1,1,-3.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,7.0,9.0,1,0.65,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5723546743392944,0.5765337944030762,-0.004179120063781738,1,1,0.6750336289405823,0.7161176800727844,-0.04108405113220215,1,1,-2.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,6.0,9.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.45485830307006836,0.6317341327667236,-0.17687582969665527,1,1,0.7128686308860779,0.7094355225563049,0.0034331083297729492,0,0,-3.0,-1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,7.0,9.0,1,0.75,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5346349477767944,0.5806300044059753,-0.04599505662918091,1,1,0.7062795162200928,0.6999027132987976,0.006376802921295166,0,0,-2.0,-1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,62.0,88.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5926787257194519,0.5963529348373413,-0.0036742091178894043,1,1,0.6529970169067383,0.7288464307785034,-0.07584941387176514,1,1,-26.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,85.0,60.0,0,0.74,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5103960037231445,0.5993748903274536,-0.08897888660430908,1,0,0.6973419189453125,0.6950668692588806,0.0022750496864318848,0,1,25.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,78.0,65.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5478141903877258,0.5983204245567322,-0.05050623416900635,1,0,0.6928752660751343,0.7161199450492859,-0.02324467897415161,1,0,13.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,60.0,85.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6279197335243225,0.6214205622673035,0.006499171257019043,0,0,0.6650605797767639,0.7043133974075317,-0.03925281763076782,1,1,-25.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,85.0,60.0,0,0.68,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5622570514678955,0.5794302225112915,-0.017173171043395996,1,0,0.6687556505203247,0.7166553735733032,-0.047899723052978516,1,0,25.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,60.0,50.0,0,0.55,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5862028002738953,0.4910441040992737,0.09515869617462158,0,1,0.6333901882171631,0.6717922687530518,-0.03840208053588867,1,0,10.0,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,70.0,78.0,1,0.66,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5342147946357727,0.5139119625091553,0.02030283212661743,0,0,0.6997455954551697,0.7556025981903076,-0.05585700273513794,1,1,-8.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,72.0,85.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5723546743392944,0.5765337944030762,-0.004179120063781738,1,1,0.6750336289405823,0.7161176800727844,-0.04108405113220215,1,1,-13.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,88.0,70.0,0,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.45485830307006836,0.6317341327667236,-0.17687582969665527,1,0,0.7128686308860779,0.7094355225563049,0.0034331083297729492,0,1,18.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,75.0,55.0,0,0.75,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5346349477767944,0.5806300044059753,-0.04599505662918091,1,0,0.7062795162200928,0.6999027132987976,0.006376802921295166,0,1,20.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,70.0,90.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.656975269317627,0.6559655666351318,0.0010097026824951172,0,0,0.7161117792129517,0.7456991672515869,-0.029587388038635254,1,1,-20.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,82.0,68.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6271451115608215,0.5619189739227295,0.06522613763809204,0,1,0.7026538848876953,0.7071332931518555,-0.004479408264160156,1,0,14.0,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,58.0,84.0,1,0.68,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6130343079566956,0.5518242120742798,0.06121009588241577,0,0,0.7195278406143188,0.7155359983444214,0.003991842269897461,0,0,-26.0,-1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,60.0,90.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6139481663703918,0.6329737305641174,-0.019025564193725586,1,1,0.7187060713768005,0.7458885908126831,-0.02718251943588257,1,1,-30.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,7.800000000000001,6.2,0,0.71,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.592902421951294,0.6201914548873901,-0.02728903293609619,1,0,0.7211471796035767,0.7283625602722168,-0.007215380668640137,1,0,1.6000000000000005,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,78.0,60.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5985957384109497,0.631554365158081,-0.03295862674713135,1,0,0.7117655277252197,0.7285333871841431,-0.01676785945892334,1,0,18.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,8.5,6.5,0,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5617330074310303,0.5678642988204956,-0.006131291389465332,1,0,0.6608293056488037,0.6619073748588562,-0.0010780692100524902,1,0,2.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,78.0,65.0,0,0.66,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6510665416717529,0.5417200326919556,0.10934650897979736,0,1,0.6747379302978516,0.7117152214050293,-0.036977291107177734,1,0,13.0,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,78.0,60.0,0,0.64,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5861517190933228,0.5853251218795776,0.0008265972137451172,0,1,0.7155635356903076,0.6612028479576111,0.05436068773269653,0,1,18.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,58.0,85.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5765328407287598,0.5273645520210266,0.049168288707733154,0,0,0.7108278274536133,0.605032742023468,0.10579508543014526,0,0,-27.0,-1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,92.0,60.0,0,0.8,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.4935198426246643,0.6344970464706421,-0.14097720384597778,1,0,0.7105131149291992,0.7317487001419067,-0.02123558521270752,1,0,32.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,86.0,70.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5315805077552795,0.539251983165741,-0.007671475410461426,1,0,0.6803528666496277,0.6978119611740112,-0.017459094524383545,1,0,16.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,62.0,88.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.46139460802078247,0.557303249835968,-0.09590864181518555,1,1,0.6640582084655762,0.7114537358283997,-0.047395527362823486,1,1,-26.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,62.0,88.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.49965593218803406,0.5182636380195618,-0.01860770583152771,1,1,0.6434740424156189,0.6992629170417786,-0.05578887462615967,1,1,-26.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,85.0,60.0,0,0.84,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5181885361671448,0.6084476709365845,-0.0902591347694397,1,0,0.6640852689743042,0.7195034623146057,-0.055418193340301514,1,0,25.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,92.0,60.0,0,0.82,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6235827207565308,0.6294095516204834,-0.005826830863952637,1,0,0.7289242744445801,0.7380213141441345,-0.009097039699554443,1,0,32.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,65.0,92.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5222368240356445,0.608331024646759,-0.0860942006111145,1,1,0.6731820106506348,0.7201566696166992,-0.04697465896606445,1,1,-27.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,60.0,88.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5157939195632935,0.5990656614303589,-0.08327174186706543,1,1,0.7063695788383484,0.7012322545051575,0.005137324333190918,0,0,-28.0,-1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,6.2,8.2,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5780989527702332,0.572734534740448,0.005364418029785156,0,0,0.6616615056991577,0.7419965267181396,-0.08033502101898193,1,1,-1.9999999999999991,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,68.0,85.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5328049063682556,0.5163989663124084,0.016405940055847168,0,0,0.6057829856872559,0.6609070301055908,-0.05512404441833496,1,1,-17.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,78.0,92.0,1,0.66,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6237300634384155,0.3714604377746582,0.2522696256637573,0,0,0.7032533884048462,0.6495806574821472,0.053672730922698975,0,0,-14.0,-1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,82.0,58.0,0,0.75,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6044539213180542,0.5753917694091797,0.02906215190887451,0,1,0.7194027900695801,0.7180929780006409,0.001309812068939209,0,1,24.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,62.0,92.0,1,0.82,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5883592367172241,0.5754583477973938,0.012900888919830322,0,0,0.6855340003967285,0.6926032304763794,-0.007069230079650879,1,1,-30.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,85.0,55.0,0,0.75,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6399531364440918,0.5305461883544922,0.10940694808959961,0,1,0.7096027731895447,0.7267502546310425,-0.017147481441497803,1,0,30.0,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,72.0,84.0,1,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6323143243789673,0.5904455184936523,0.04186880588531494,0,0,0.7009498476982117,0.7291087508201599,-0.028158903121948242,1,1,-12.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,72.0,88.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.624049186706543,0.578846275806427,0.04520291090011597,0,0,0.6731442213058472,0.7197951078414917,-0.04665088653564453,1,1,-16.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,7.800000000000001,6.0,0,0.62,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.6178234219551086,0.5414526462554932,0.07637077569961548,0,1,0.6995092034339905,0.7025235891342163,-0.00301438570022583,1,0,1.8000000000000007,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,85.0,72.0,0,0.72,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5505822896957397,0.6323773860931396,-0.0817950963973999,1,0,0.6910266280174255,0.7060533761978149,-0.015026748180389404,1,0,13.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,66.0,85.0,1,0.78,01_Anime_illustration_of_a_kangaroo_holding_a_sign_that_says_S_1_0,0.5670638680458069,0.6333678960800171,-0.0663040280342102,1,1,0.715007483959198,0.7183509469032288,-0.0033434629440307617,1,1,-19.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
