round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,obj_name,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,clip_scoreA,clip_scoreB,clip_margin,clip_winner,clip_match,vlm_margin,vlm_sign,dino_sign,clip_sign,judge_tag,t2i_dir,model_label
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,85.0,65.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6482490301132202,0.5184250473976135,0.1298239827156067,0,1,0.8220427632331848,0.8030411601066589,0.01900160312652588,0,1,20.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,68.0,92.0,1,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8457176685333252,0.7174079418182373,0.1283097267150879,0,0,0.8064495325088501,0.8210104703903198,-0.014560937881469727,1,1,-24.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,52.0,70.0,1,0.62,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.743363082408905,0.7330331802368164,0.010329902172088623,0,0,0.8360978364944458,0.8630980849266052,-0.027000248432159424,1,1,-18.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,86.0,72.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8829350471496582,0.5470138788223267,0.33592116832733154,0,1,0.9185179471969604,0.8221205472946167,0.09639739990234375,0,1,14.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,72.0,90.0,1,0.75,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7715181112289429,0.8077918291091919,-0.03627371788024902,1,1,0.8327907919883728,0.8362300992012024,-0.00343930721282959,1,1,-18.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,85.0,60.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7786649465560913,0.6133602857589722,0.16530466079711914,0,1,0.8900793194770813,0.7793965935707092,0.11068272590637207,0,1,25.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,85.0,70.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7575597763061523,0.8106058835983276,-0.05304610729217529,1,0,0.8654400110244751,0.9284754991531372,-0.06303548812866211,1,0,15.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,86.0,58.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8175374865531921,0.7894768714904785,0.028060615062713623,0,1,0.8190122842788696,0.8169879913330078,0.0020242929458618164,0,1,28.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,82.0,58.0,0,0.75,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8618197441101074,0.8096457123756409,0.05217403173446655,0,1,0.8994805812835693,0.894469678401947,0.0050109028816223145,0,1,24.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,85.0,60.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6510769128799438,0.8832609057426453,-0.23218399286270142,1,0,0.8811438083648682,0.8951112627983093,-0.013967454433441162,1,0,25.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,68.0,84.0,1,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7477602362632751,0.8128182888031006,-0.06505805253982544,1,1,0.8781998753547668,0.8509575128555298,0.02724236249923706,0,0,-16.0,-1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,60.0,82.0,1,0.66,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7732512950897217,0.6148266792297363,0.15842461585998535,0,0,0.9200186729431152,0.8745657205581665,0.04545295238494873,0,0,-22.0,-1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,85.0,60.0,0,0.75,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.584984540939331,0.6681991815567017,-0.0832146406173706,1,0,0.8122390508651733,0.7430076599121094,0.06923139095306396,0,1,25.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,78.0,60.0,0,0.62,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7534791827201843,0.6929652094841003,0.060513973236083984,0,1,0.8820903897285461,0.8466927409172058,0.03539764881134033,0,1,18.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,88.0,62.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7138229608535767,0.6643491983413696,0.04947376251220703,0,1,0.8745197057723999,0.7957756519317627,0.07874405384063721,0,1,26.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,78.0,62.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6570843458175659,0.7969553470611572,-0.1398710012435913,1,0,0.8946447968482971,0.8749748468399048,0.019669950008392334,0,1,16.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,9.2,7.800000000000001,0,0.82,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7051624655723572,0.8006293773651123,-0.09546691179275513,1,0,0.8791965246200562,0.8302884101867676,0.048908114433288574,0,1,1.3999999999999986,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,88.0,66.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8794467449188232,0.8246618509292603,0.05478489398956299,0,1,0.9336339831352234,0.8948700428009033,0.03876394033432007,0,1,22.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,85.0,60.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7142573595046997,0.7901372313499451,-0.07587987184524536,1,0,0.8069819808006287,0.7165275812149048,0.09045439958572388,0,1,25.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,88.0,70.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.817368745803833,0.7861789464950562,0.031189799308776855,0,1,0.8912443518638611,0.8460195660591125,0.045224785804748535,0,1,18.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,85.0,70.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.758263885974884,0.7839347124099731,-0.02567082643508911,1,0,0.8785580992698669,0.8899353742599487,-0.011377274990081787,1,0,15.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,84.0,70.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7952651977539062,0.8082906007766724,-0.013025403022766113,1,0,0.8843386769294739,0.8751906752586365,0.009148001670837402,0,1,14.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,88.0,72.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7163509726524353,0.7485264539718628,-0.03217548131942749,1,0,0.8999446630477905,0.8697273135185242,0.030217349529266357,0,1,16.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,78.0,90.0,1,0.74,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6696550846099854,0.8805621862411499,-0.21090710163116455,1,1,0.878203809261322,0.9264508485794067,-0.04824703931808472,1,1,-12.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,90.0,80.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8024309277534485,0.8259470462799072,-0.02351611852645874,1,0,0.8943880200386047,0.856555700302124,0.03783231973648071,0,1,10.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,88.0,66.0,0,0.75,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6502450704574585,0.7222585678100586,-0.0720134973526001,1,0,0.8306272625923157,0.8509984612464905,-0.020371198654174805,1,0,22.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,8.2,6.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7553933262825012,0.6377803087234497,0.11761301755905151,0,1,0.8882532119750977,0.8258196115493774,0.062433600425720215,0,1,2.1999999999999993,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,86.0,72.0,0,0.74,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7744486927986145,0.8343281745910645,-0.05987948179244995,1,0,0.8659814596176147,0.8551414608955383,0.010839998722076416,0,1,14.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,65.0,92.0,1,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.84373939037323,0.7900128364562988,0.05372655391693115,0,0,0.8709778189659119,0.8673534393310547,0.0036243796348571777,0,0,-27.0,-1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,50.0,88.0,1,0.8,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8054629564285278,0.8632840514183044,-0.05782109498977661,1,1,0.8781439065933228,0.8809968829154968,-0.0028529763221740723,1,1,-38.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,92.0,70.0,0,0.87,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6137191653251648,0.7511581182479858,-0.13743895292282104,1,0,0.8807859420776367,0.8915592432022095,-0.010773301124572754,1,0,22.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,72.0,88.0,1,0.76,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8069387674331665,0.6487417221069336,0.1581970453262329,0,0,0.8852867484092712,0.9110803604125977,-0.025793612003326416,1,1,-16.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,9.2,6.800000000000001,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.5894172191619873,0.569412112236023,0.020005106925964355,0,1,0.8085022568702698,0.7974886298179626,0.011013627052307129,0,1,2.3999999999999986,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,85.0,65.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7195072770118713,0.7868297100067139,-0.06732243299484253,1,0,0.8412814140319824,0.897551417350769,-0.05627000331878662,1,0,20.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,88.0,72.0,0,0.75,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7340553998947144,0.7885844707489014,-0.05452907085418701,1,0,0.8243257999420166,0.8941767811775208,-0.06985098123550415,1,0,16.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,85.0,60.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6785776615142822,0.7492207288742065,-0.07064306735992432,1,0,0.8423218131065369,0.8656989336013794,-0.02337712049484253,1,0,25.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,1,3,2,round001_pair001_i3_A.png,round001_pair001_j2_B.png,82.0,64.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7965580821037292,0.863423228263855,-0.06686514616012573,1,0,0.8401302099227905,0.8928455114364624,-0.052715301513671875,1,0,18.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,2,1,5,round001_pair002_i1_A.png,round001_pair002_j5_B.png,82.0,66.0,0,0.74,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7053346633911133,0.7230833768844604,-0.017748713493347168,1,0,0.8341062664985657,0.8976811766624451,-0.0635749101638794,1,0,16.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,3,0,4,round001_pair003_i0_A.png,round001_pair003_j4_B.png,85.0,70.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7209903001785278,0.6305834650993347,0.09040683507919312,0,1,0.890457808971405,0.9195007681846619,-0.029042959213256836,1,0,15.0,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,92.0,60.0,0,0.78,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7525485754013062,0.8256901502609253,-0.07314157485961914,1,0,0.8035329580307007,0.9010577201843262,-0.09752476215362549,1,0,32.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,5,3,5,round001_pair005_i3_A.png,round001_pair005_j5_B.png,78.0,64.0,0,0.68,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7247294187545776,0.8514039516448975,-0.12667453289031982,1,0,0.7873959541320801,0.8843032121658325,-0.09690725803375244,1,0,14.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,6.6000000000000005,7.800000000000001,1,0.64,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7663528919219971,0.7258392572402954,0.04051363468170166,0,0,0.7992274761199951,0.8594614863395691,-0.060234010219573975,1,1,-1.2000000000000002,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,7,3,4,round001_pair007_i3_A.png,round001_pair007_j4_B.png,78.0,68.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7627469301223755,0.6598035097122192,0.10294342041015625,0,1,0.8888016939163208,0.8254408240318298,0.06336086988449097,0,1,10.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,8,3,4,round001_pair008_i3_A.png,round001_pair008_j4_B.png,86.0,72.0,0,0.79,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8380188941955566,0.5091343522071838,0.3288845419883728,0,1,0.897456169128418,0.7597519755363464,0.13770419359207153,0,1,14.0,1.0,1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,9,3,0,round001_pair009_i3_A.png,round001_pair009_j0_B.png,58.0,88.0,1,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8224458694458008,0.7545660138130188,0.06787985563278198,0,0,0.7260995507240295,0.9050700068473816,-0.17897045612335205,1,1,-30.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
1,10,3,5,round001_pair010_i3_A.png,round001_pair010_j5_B.png,86.0,70.0,0,0.68,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7935549020767212,0.7930910587310791,0.00046384334564208984,0,1,0.7748469710350037,0.9004988670349121,-0.12565189599990845,1,0,16.0,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,1,4,2,round002_pair001_i4_A.png,round002_pair001_j2_B.png,85.0,70.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6408222913742065,0.7777993679046631,-0.13697707653045654,1,0,0.8541350364685059,0.852911114692688,0.001223921775817871,0,1,15.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,2,5,3,round002_pair002_i5_A.png,round002_pair002_j3_B.png,78.0,60.0,0,0.68,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7661686539649963,0.7080589532852173,0.05810970067977905,0,1,0.8828675746917725,0.8980817794799805,-0.015214204788208008,1,0,18.0,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,3,0,1,round002_pair003_i0_A.png,round002_pair003_j1_B.png,60.0,92.0,1,0.82,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.803984522819519,0.9105753898620605,-0.1065908670425415,1,1,0.8646360635757446,0.8947848081588745,-0.030148744583129883,1,1,-32.0,-1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,4,4,1,round002_pair004_i4_A.png,round002_pair004_j1_B.png,60.0,92.0,1,0.82,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8755916357040405,0.8258590698242188,0.04973256587982178,0,0,0.8297734260559082,0.9017743468284607,-0.07200092077255249,1,1,-32.0,-1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,5,4,5,round002_pair005_i4_A.png,round002_pair005_j5_B.png,78.0,63.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6482490301132202,0.7615815997123718,-0.11333256959915161,1,0,0.8220427632331848,0.8018137216567993,0.020229041576385498,0,1,15.0,1.0,-1.0,1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,6,4,0,round002_pair006_i4_A.png,round002_pair006_j0_B.png,88.0,68.0,0,0.72,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8457176685333252,0.7840896844863892,0.061627984046936035,0,1,0.8064495325088501,0.8538994789123535,-0.04744994640350342,1,0,20.0,1.0,1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
2,7,4,0,round002_pair007_i4_A.png,round002_pair007_j0_B.png,92.0,58.0,0,0.75,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.743363082408905,0.8430584073066711,-0.09969532489776611,1,0,0.8360978364944458,0.897168755531311,-0.061070919036865234,1,0,34.0,1.0,-1.0,-1.0,gpt_5_nano,qwen_image_fal_duel,Qwen-Image-duel
