image_file,prompt,clip_t_prompt
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter006_stream01.png,"A cute cartoon tiger dressed as a police officer, standing upright in a formal pose, wearing a blue uniform with a detailed badge on the cap, holding a gray skateboard with a distinct yin-yang symbol, big friendly eyes, vibrant orange and black stripes, and a bright smile, light plain background.",0.3561691641807556
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter006_stream02.png,"A cartoon tiger with bright orange and black stripes, wearing a blue police uniform without any badges and a black cap. The tiger has large, friendly blue eyes and a calm expression, holding a skateboard featuring a distinct black yin-yang design in both hands. The tiger stands still against a plain white background.",0.3351859748363495
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter006_stream03.png,"A cute cartoon tiger with bright orange and black stripes, wearing a dark blue police uniform and cap, smiling broadly with large, bright eyes, holding a skateboard with a clear yin-yang design, standing upright against a light plain background, conveying a playful and friendly character.",0.38450807332992554
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter006_stream04.png,"A cheerful cartoon tiger in a blue police uniform and cap, happily holding a skateboard prominently displaying a black yin-yang symbol. The tiger has a big smile and expressive eyes, standing confidently against a plain light background.",0.31499674916267395
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter006_stream05.png,"A cheerful cartoon tiger with vibrant orange and black stripes, dressed in a detailed police officer uniform with a badge and a blue cap. The tiger is holding a prominent grey skateboard featuring a bold black yin-yang symbol in the center. The tiger stands confidently with a smiling expression against a light, plain background, showcasing its playful character.",0.35718071460723877
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter007_stream00.png,"A cartoon tiger with vibrant, expressive eyes, wearing a blue police uniform with a distinct badge and cap, beaming a cheerful smile. The tiger holds a skateboard that prominently features a yin-yang symbol in a clear design. The character should be posed standing naturally, showcasing its striped fur against a light, plain background.",0.3895282447338104
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter007_stream01.png,"A cute cartoon tiger dressed as a police officer, standing upright with a joyful expression, wearing a blue uniform and cap with a clearly defined badge, holding a gray skateboard that features a distinct yin-yang symbol, big friendly eyes and vibrant orange and black stripes, light plain background.",0.34515202045440674
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter007_stream02.png,"A cartoon tiger with bright orange and black stripes, wearing a blue police uniform without any badges and a black cap. The tiger has large, friendly blue eyes and a calm expression, holding a skateboard that prominently features a black yin-yang design in both hands while standing still against a plain white background.",0.32184267044067383
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter007_stream03.png,"A cute cartoon tiger with bright orange and black stripes, wearing a dark blue police uniform with a cap, smiling widely with big, expressive eyes, holding a skateboard that features a pronounced yin-yang design, standing in an upright position against a soft light background, radiating a playful and cheerful presence.",0.3168044686317444
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter007_stream04.png,"A cheerful cartoon tiger in a blue police uniform and cap, confidently holding a skateboard with a bold black yin-yang symbol prominently displayed on it. The tiger should have a broad smile and bright, expressive eyes, standing proudly against a plain light background.",0.3887217044830322
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter007_stream05.png,"A cheerful cartoon tiger with bright orange and black stripes, dressed in a detailed police officer uniform with a visible badge and wearing a blue cap. The tiger holds a large grey skateboard displaying a clear black yin-yang symbol in the center. The tiger stands joyfully against a simple light background, exuding a friendly and playful personality.",0.3743135929107666
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter008_stream00.png,"A cartoon tiger with bright, lively eyes and detailed striped fur, joyfully wearing a blue police uniform with a distinct badge and cap. The tiger proudly holds a skateboard clearly displaying a yin-yang symbol. The character should be standing confidently, showcasing a playful expression against a soft, light background.",0.3633400499820709
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter008_stream01.png,"A cute cartoon tiger dressed as a police officer, standing upright with a joyful expression, wearing a blue uniform and cap with a prominently displayed badge, happily holding a gray skateboard that features a distinct yin-yang symbol, big expressive eyes and vibrant orange and black stripes, light plain background.",0.30543702840805054
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter008_stream02.png,"A cartoon tiger with bright orange and black stripes, wearing a blue police uniform without any badges and a black cap. The tiger has large, friendly blue eyes and a calm expression, standing still and holding a skateboard that distinctly features a black yin-yang design in both hands. The skateboard should be designed with a black background and rounded edges. The tiger stands against a plain white background.",0.29523521661758423
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter008_stream03.png,"A cute cartoon tiger with bright orange and black stripes, wearing a dark blue police uniform and cap, smiling cheerfully with big round eyes, holding a skateboard prominently displaying a yin-yang design, standing against a plain light background, radiating a friendly and playful character.",0.3250338137149811
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter008_stream04.png,"A cheerful cartoon tiger in a bright blue police uniform and cap, confidently holding a skateboard featuring a bold black yin-yang symbol. The tiger should have a broad smile and bright expressive eyes, standing proudly against a plain light background.",0.386382520198822
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter008_stream05.png,"A cheerful cartoon tiger with bright orange and black stripes, dressed in a detailed police officer uniform complete with a visible badge and a blue cap. The tiger is joyfully holding a large grey skateboard prominently displaying a black yin-yang symbol. The tiger stands energetically against a simple light background, showcasing a friendly, playful personality.",0.3992671072483063
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter009_stream00.png,"A cartoon tiger with vibrant, cheerful eyes and bright striped fur, wearing a classic blue police uniform complete with a distinctive badge and a cap. The tiger is standing confidently, holding a skateboard that prominently features a yin-yang symbol. The background is simple and light, emphasizing the playful nature of the character.",0.3409534990787506
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter009_stream01.png,"A cute cartoon tiger dressed as a police officer, standing proudly with a joyful expression, wearing a blue uniform and cap with a prominent badge, holding a gray skateboard that features a distinct yin-yang symbol, big expressive eyes and vibrant orange and black stripes, light plain background.",0.34442153573036194
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter009_stream02.png,"A cartoon tiger with bright orange and black stripes, wearing a blue police uniform without any badges and a black cap. The tiger has large, friendly blue eyes and a calm expression, standing still and holding a skateboard that prominently displays a black yin-yang design in both hands. The skateboard should feature a black background and rounded edges, and the tiger stands against a plain white background.",0.31155940890312195
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter009_stream03.png,"A cute cartoon tiger with bright orange and black stripes, wearing a dark blue police uniform with a uniform cap, smiling softly with big expressive eyes, holding a skateboard that prominently features a yin-yang design, standing against a light plain background, radiating a friendly and playful character.",0.34805232286453247
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter009_stream04.png,"A vibrant cartoon tiger in a blue police uniform and cap, joyfully holding a black skateboard featuring a bold yin-yang symbol. The tiger should have a big smile, expressive eyes, and a confident pose against a plain light background.",0.3808325231075287
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter009_stream05.png,"A cheerful cartoon tiger with bright orange and black stripes, dressed in a detailed police officer uniform with a visible badge and wearing a blue cap. The tiger has a big, joyful smile and is playfully holding a large grey skateboard with a prominent black yin-yang symbol. The skateboard features bright orange wheels, and the tiger stands in an energetic pose against a simple light background, exuding a friendly and playful personality.",0.35423991084098816
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter010_stream00.png,"A cartoon tiger with bright, excited eyes and striped fur, confidently wearing a classic blue police uniform with a detailed badge and cap. The tiger stands proudly holding a skateboard that prominently features a clear yin-yang symbol. The character should be posed standing upright with a playful smile against a plain light background.",0.3418335020542145
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter010_stream01.png,"A cute cartoon tiger dressed as a police officer, standing upright with a cheerful expression, wearing a blue uniform and cap with a defined badge, happily holding a gray skateboard featuring a distinct yin-yang symbol, large bright eyes, and vibrant orange and black stripes, light plain background.",0.2890872359275818
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter010_stream02.png,"A cartoon tiger with bright orange and black stripes, wearing a police uniform in a deep blue color without any badges and a black cap. The tiger has large, friendly blue eyes and a calm expression, standing still while holding a skateboard that distinctly features a black yin-yang design in both hands. The skateboard should have a smooth, rounded edge. The tiger stands against a plain white background.",0.28847962617874146
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter010_stream03.png,"A cute cartoon tiger with bright orange and black stripes, wearing a dark blue police uniform with a cap, smiling gently with large, expressive eyes, holding a skateboard that clearly showcases a yin-yang design, set against a light, plain background to highlight the character's friendly and playful nature.",0.3236093521118164
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter010_stream04.png,"A cheerful cartoon tiger in a blue police uniform and cap, joyfully holding a black skateboard with a prominent yin-yang symbol. The tiger should have an enthusiastic smile and bright eyes, confidently displaying the skateboard against a plain light background.",0.4128917157649994
candidate_images/01_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter010_stream05.png,"A cheerful cartoon tiger with bright orange and black stripes, dressed in a detailed police officer uniform featuring a visible badge and a blue cap. The tiger is winking playfully while holding a grey skateboard with a prominent black yin-yang symbol and bright orange wheels. It stands energetically against a simple light background, exuding a friendly and playful personality.",0.3293120563030243
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter001_stream00.png,"A cute cartoon tiger character, bright orange fur with black stripes, wearing a black cap with a yin-yang symbol. The tiger is playfully holding a skateboard with a yin-yang design. Plain white background.",0.3190128207206726
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter001_stream01.png,"A cute cartoon tiger with orange and black stripes, wearing a black cap featuring a yin-yang symbol. The tiger is holding a skateboard with a yin-yang design in front of it, big expressive eyes, and a friendly smile, against a plain white background.",0.338877409696579
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter001_stream02.png,"A cute cartoon-style tiger with orange and black stripes, wearing a black cap featuring a yin-yang symbol, standing on hind legs, holding a skateboard with a yin-yang symbol (black and white), plain white background, adorable facial expression.",0.2686366140842438
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter001_stream03.png,"A cute cartoon tiger character, wearing a black cap with a yin-yang symbol, holding a skateboard with a yin-yang symbol on it. The tiger has large eyes, a big smile, and distinct orange and black stripes on its fur, giving it an adorable and playful appearance.",0.3412330150604248
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter001_stream04.png,"A cute cartoon tiger with large expressive eyes, wearing a black cap, holding a skateboard with a yin-yang symbol. Bright colors, playful expression, stylized design.",0.37852296233177185
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter001_stream05.png,"A cute cartoon tiger character, orange with black stripes, wearing a black cap with a yin-yang symbol. It has large, expressive eyes and a friendly smile, holding a black skateboard featuring a yin-yang logo. Background is simple white.",0.3780578672885895
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter002_stream00.png,"A cute cartoon tiger character with bright orange fur and black stripes, wearing a black cap displaying a yin-yang symbol. The tiger is joyfully holding a skateboard featuring a prominent yin-yang design and a smiling expression. The background should be plain white to emphasize the character.",0.3239181339740753
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter002_stream01.png,"A cute cartoon tiger with bright orange and black stripes, wearing a black cap with a distinct yin-yang symbol. The tiger is joyfully holding a skateboard, which features a prominent yin-yang design. It has large, expressive eyes and a cheerful smile, showcasing its playful demeanor. The background is completely white to highlight the tiger and skateboard.",0.36180752515792847
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter002_stream02.png,"A cute, cheerful cartoon-style tiger with vivid orange and black stripes, wearing a black cap adorned with a yin-yang symbol, standing on hind legs, clearly holding a detailed skateboard featuring a yin-yang symbol. The tiger has large expressive eyes and a big smile, on a bright white background, emphasizing its playful nature.",0.3294948935508728
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter002_stream03.png,"A cute cartoon tiger character, wearing a black cap with a yin-yang symbol, holding a skateboard with a yin-yang symbol on it. The tiger has large, expressive eyes with a bright, friendly smile showing its teeth and distinct orange and black stripes on its fur, conveying an adorable and playful appearance.",0.3650898039340973
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter002_stream04.png,"A cute cartoon tiger with vivid, large expressive eyes, wearing a black cap featuring a yin-yang symbol, holding a skateboard with a yin-yang design. Bright and playful colors, with a friendly and lively expression. The tiger should have clear, distinct stripes and a rounded, cheerful demeanor.",0.390156090259552
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter002_stream05.png,"A cute cartoon tiger character, orange with distinct black stripes, wearing a black cap with a yin-yang symbol. The tiger has large, round expressive eyes and a playful, cheerful smile. It holds a black skateboard featuring a yin-yang logo prominently. The background is plain white to emphasize the character.",0.34373050928115845
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter003_stream00.png,"A playful cartoon tiger character with vibrant orange fur and bold black stripes, wearing a black cap featuring a yin-yang symbol. The tiger is joyfully holding a skateboard that prominently displays two yin-yang symbols. The character stands upright with a cheerful expression, against a plain white background.",0.3303926885128021
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter003_stream01.png,"A cute cartoon tiger with vivid orange and black stripes, wearing a black cap that prominently features a yin-yang symbol. The tiger has a wide, cheerful smile and is holding a skateboard with a clear yin-yang design. Its large expressive eyes and playful demeanor should be fully showcased. Set against a pristine white background for emphasis.",0.35742801427841187
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter003_stream02.png,"A cute and lively cartoon-style tiger with bright orange and black stripes, wearing a black cap with a clear yin-yang symbol, standing on its hind legs, excitedly holding a skateboard prominently displaying the yin-yang symbol. The tiger has large, expressive eyes and a wide, cheerful mouth, set against a crisp white background to enhance the bright colors and details.",0.3293021321296692
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter003_stream03.png,"A cute cartoon tiger character, wearing a black cap with a yin-yang symbol, holding a skateboard with a yin-yang symbol on it. The tiger should have a wide, cheerful smile and large, expressive eyes, with distinct orange and black stripes on its fur. Ensure the skateboard is black with a smooth appearance and a yin-yang symbol clearly visible on it, enhancing the playful vibe of the character.",0.40530458092689514
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter003_stream04.png,"A cute cartoon tiger with large, expressive eyes, wearing a specific black cap with a yin-yang symbol. The tiger holds a skateboard featuring a clear yin-yang design. It has bright colors, defined stripes, and a cheerful expression. The tiger should stand with confidence, showcasing a friendly demeanor.",0.3520253896713257
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter003_stream05.png,"A cute cartoon tiger character, vibrant orange with bold black stripes, wearing a black cap adorned with a yin-yang symbol. It has large, round expressive eyes, a bright smile, and fluffy cheeks. The tiger is holding a detailed black skateboard showcasing a distinct yin-yang logo on it. The background is plain white to highlight the character.",0.3266201615333557
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter004_stream00.png,"A cheerful cartoon tiger character with vivid orange fur and distinct black stripes, wearing a black cap with a clear yin-yang symbol. The tiger stands upright, joyfully holding a skateboard displaying a prominent yin-yang design. The expression should be playful and happy, with bright, sparkling eyes. The background should be plain white to highlight the character.",0.3471054136753082
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter004_stream01.png,"A cute cartoon tiger with vibrant orange and black stripes, wearing a black cap featuring a prominent yin-yang symbol. The tiger is standing upright, holding a skateboard that has a clear yin-yang symbol on it. With a wide, cheerful smile and large expressive eyes, the tiger exhibits a playful demeanor against a plain white background, ensuring focus on its adorable features.",0.2896621525287628
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter004_stream02.png,"A cute cartoon-style tiger with vibrant orange and black stripes, wearing a black cap adorned with a clear yin-yang symbol, standing on hind legs. The tiger holds a skateboard prominently displaying the yin-yang symbol, showing a wide and friendly smile but not overly exaggerated. The background is plain white, focusing on the bright colors and details of the character.",0.328682541847229
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter004_stream03.png,"A cute cartoon tiger character, wearing a black cap with a yin-yang symbol, holding a skateboard with a yin-yang symbol on it. The tiger should have a wide, bright smile, large expressive eyes, and distinct orange and black stripes on its fur. The skateboard must be black and rounded with a yin-yang symbol, ensuring the character's playful and cheerful demeanor stands out.",0.34566983580589294
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter004_stream04.png,"A cheerful cartoon tiger with large, expressive eyes and a black cap featuring a prominent yin-yang symbol, holding a skateboard clearly displaying the yin-yang design. The tiger has defined stripes and a playful, joyful expression. The body posture should be confident and fun, capturing the essence of a friendly character.",0.38487884402275085
candidate_images/02_Portrait_of_a_tiger_wearing_a_train_conductors_hat_and_hold_0_iter004_stream05.png,"A playful cartoon tiger character, bright orange with deep black stripes, wearing a black cap featuring a yin-yang symbol. It has big, round, expressive eyes and a joyful smile, with fluffy cheeks. The tiger holds a detailed black skateboard with a prominent yin-yang logo on display. The background is plain white to focus on the character’s vibrant colors.",0.3212045729160309
